"ID_number","Diameter_in","Height_ft"
2732,3.4,25.2
2733,3.7,27.1
2734,10.6,73
2735,14.3,91.3
2736,9.2,64.1
2737,4.8,35.2
2738,6.9,51.3
2739,8.1,59
2740,15,95
2741,1.3,12.6
2742,10.7,70
2743,1,9.7
2744,1,9.4
2745,7.6,55.4
2746,4.8,36.2
2747,5.8,42.9
2748,8.3,58.5
2749,2.1,15
2750,2.6,19.3
2751,4,32.3
2752,0.4,4.8
2753,4.8,36.2
2754,1.6,12.7
2755,3.3,24.4
2756,0.7,6.3
2757,0.8,5.8
2758,0.1,4
2759,5,38.5
2760,1.3,9.3
2761,1.4,9.2
2762,5.3,41.1
2763,2.2,17.6
2764,2.6,19
2765,4.7,36.1
2766,6.7,49.5
2767,0.3,4.4
2768,0.6,6.6
2769,9.2,63.4
2770,10.6,72.9
2771,0.3,5.6
2772,10.3,71.7
2773,6.5,49.5
2774,1.4,12.9
2775,9.1,63.9
2776,10.5,72.3
2777,2,14.7
2778,0.2,3.6
2779,8,56.5
2780,15.6,96
2781,1.5,11.6
2782,2.8,21.8
2783,5,36.9
2784,2.7,23.4
2785,0.1,4
2786,4,29.9
2787,2.2,17.5
2788,0.6,5.8
2789,6.6,49.6
2790,1,7.4
2791,9.7,70.8
2792,6.8,48.9
2793,5.7,43
2794,3.6,27.5
2795,0.1,3
2796,0.8,7
2797,2.7,21.4
2798,0.6,6.9
2799,0.5,4.8
2800,4.6,34.1
2801,4.2,32.7
2802,7.6,54.9
2803,2.6,20.1
2804,9.9,68.6
2805,2.6,20.2
2806,3.3,25.3
2807,11.5,77.3
2808,0.7,7.1
2809,0.7,5.9
2810,1,10.7
2811,2.6,19.3
2812,1.8,13.5
2813,5.7,41.6
2814,2.2,16.4
2815,8.9,63.4
2816,7.8,54.3
2817,1.5,13
2818,1.6,13
2819,1.5,12.5
2820,1.3,12
2821,4.7,36.2
2822,1.3,11.3
2823,8.9,62.7
2824,2.9,21.1
2825,0,3.2
2826,30.2,151.6
2827,2.2,16.3
2828,2.1,16.2
2829,2.9,21.7
2830,10.2,69.4
2831,4.4,33.2
2832,11.2,75.7
2833,3.1,24.2
2834,24,132.5
2835,6.1,44.9
2836,0.1,5.8
2837,4.7,35.2
2838,4.3,35.1
2839,10.6,72.3
2840,4.3,33.6
2841,0.9,6.5
2842,12.6,81.2
2843,5.8,43.7
2844,2.6,19.3
2845,6.1,46.5
2846,3.1,23.4
2847,1.9,14.7
2848,5.1,38.2
2849,1.4,10.5
2850,4.3,32.9
2851,2.3,17.4
2852,3.4,27.6
2853,1,9.5
2854,0.2,5.3
2855,2.2,17.7
2856,6.9,51.5
2857,11.5,77.7
2858,10.5,72.7
2859,1.3,9.5
2860,5.9,43.2
2861,4.8,36.3
2862,21.1,121.1
2863,9.8,67.7
2864,0.1,3.5
2865,0,4.6
2866,2.2,17.4
2867,12.2,81.2
2868,3.6,27.8
2869,4.9,34.8
2870,2.5,18.3
2871,3,22
2872,4.2,32.8
2873,15,95.3
2874,13.2,86.2
2875,8.4,60.8
2876,3.7,28.6
2877,1,9.5
2878,0.5,4.9
2879,2.9,21.1
2880,4.7,38.6
2881,9.9,67.9
2882,1.1,8.5
2883,2.7,20.6
2884,3,21.7
2885,1.1,7.3
2886,0.5,6.4
2887,5.4,42.2
2888,14.7,95.4
2889,14.8,93.9
2890,5.5,40.8
2891,5.5,41.4
2892,3.8,29.5
2893,18.7,111.3
2894,7.9,56.2
2895,0.5,5.9
2896,6.1,46.3
2897,16.3,100.5
2898,0.6,7.2
2899,2.8,19.2
2900,13.2,86.2
2901,11.1,74.7
2902,2,18.1
2903,10,68.5
2904,0.4,6
2905,3.9,29.1
2906,2.6,19.6
2907,19.3,113.8
2908,1.4,10.5
2909,8.2,60.1
2910,7.5,54.1
2911,3.7,26.3
2912,2.6,20.3
2913,2.9,23.6
2914,5.3,37.9
2915,5.4,39.7
2916,7.5,54.3
2917,1.3,9.6
2918,1.9,13.8
2919,10.1,71
2920,0.5,4.5
2921,14.2,89.7
2922,1.6,12.9
2923,8.3,60.4
2924,2.1,16.9
2925,5.5,42.3
2926,0.6,4.3
2927,4.4,33.1
2928,13.6,86.6
2929,4.8,38.3
2930,0.2,6.3
2931,5.1,38.7
2932,1.8,12.4
2933,6.6,48.5
2934,9.6,65.8
2935,6.2,47.2
2936,3.5,27.3
2937,3.9,31.9
2938,0.4,3.7
2939,4.6,35
2940,1.4,11.3
2941,6.2,46.2
2942,0.9,6.4
2943,0.5,5.4
2944,0.7,6.1
2945,0.8,6.8
2946,17.8,108.3
2947,5.7,43.4
2948,2.4,18.2
2949,3.1,26.1
2950,4.1,31.9
2951,1.1,9.9
2952,0.4,6.1
2953,2.7,21.5
2954,2.1,17.1
2955,10.4,71.1
2956,2.2,16.9
2957,7.7,55.2
2958,2.6,21.3
2959,9.1,63.6
2960,0.1,3.4
2961,0.2,3
2962,1.1,6.9
2963,1.1,9.7
2964,9.8,68.3
2965,14.7,92.9
2966,12.8,83.4
2967,2.1,16.4
2968,11.8,80.4
2969,8.8,62.5
2970,2.2,17.5
2971,2.9,22.2
2972,0.7,6.9
2973,14.2,91
2974,1.3,9.6
2975,6.7,48.2
2976,6.1,45.3
2977,2,15
2978,10,69.1
2979,2.8,22.6
2980,1.9,15.3
2981,25.4,137.1
2982,9.5,68.7
2983,2.2,16.8
2984,13.3,85.3
2985,4,30.4
2986,13.5,86.3
2987,14.3,91.6
2988,1.7,12.9
2989,2.9,20.2
2990,4.1,31.1
2991,15.8,98.7
2992,7.5,55.1
2993,11.9,78.5
2994,2.4,19
2995,10.8,72.2
2996,7.3,52.5
2997,4.8,37.2
2998,7,50.5
2999,4.5,34.8
3000,3,22.8
3001,1.4,11.6
3002,0,4.7
3003,14.6,90.1
3004,2.2,17.1
3005,4.5,35
3006,10.4,71.5
3007,0.2,4.5
3008,3.6,27.9
3009,13.9,88.6
3010,10.7,72.9
3011,0.6,5.8
3012,4,31.2
3013,0.7,8.2
3014,3.2,25.8
3015,0.9,6.7
3016,1.2,11
3017,1.2,9.5
3018,2.3,16.2
3019,1,7.8
3020,0.7,6.7
3021,0,5.7
3022,3.6,29
3023,12.4,84.4
3024,6.4,47.6
3025,6.8,49.9
3026,2,14.9
3027,1.6,13.3
3028,0.8,6
3029,4.8,37.2
3030,6.3,45.4
3031,3.8,29.9
3032,1.5,13.3
3033,10.4,72.8
3034,5.9,43.7
3035,2.7,21.3
3036,0.3,4.7
3037,2.5,19.2
3038,8.6,60.8
3039,2.6,19.8
3040,2,15.2
3041,9.6,66.5
3042,5.7,41.6
3043,3.2,24.6
3044,3.3,24.5
3045,6.1,45.9
3046,12.9,85
3047,18.3,109.4
3048,1.6,12.8
3049,0.7,6.3
3050,1.5,12.7
3051,2.6,19.7
3052,1.2,9.5
3053,12.8,83.7
3054,4,29.6
3055,19,111
3056,3.5,28.2
3057,3,22.9
3058,2,16.2
3059,11.1,75.4
3060,1.9,15.3
3061,8.5,59
3062,2.7,21.9
3063,2.6,19.2
3064,7.8,57.1
3065,6.4,47
3066,5,37.2
3067,3,26.6
3068,3.4,24.7
3069,1.1,9.1
3070,0.3,5.5
3071,1.3,11.1
3072,15.2,94.9
3073,11.4,78
3074,0.1,4.1
3075,2.9,23.1
3076,8.9,64.8
3077,0.8,9
3078,6.3,45.8
3079,2.5,20.3
3080,7.9,56
3081,4,29
3082,1.8,13.5
3083,4.3,30.5
3084,4.5,34.7
3085,0.7,6
3086,6.9,50
3087,4.3,31
3088,2.3,16
3089,5.4,39.1
3090,5.2,40.5
3091,2.1,16.7
3092,2.2,19.7
3093,6.6,47.4
3094,21.8,123.5
3095,3.4,25.2
3096,0.6,6.7
3097,2.4,19
3098,2.5,18.2
3099,13.2,86.4
3100,6.5,48
3101,9.3,65.9
3102,5.4,39.9
3103,11.1,75.6
3104,3.2,25.5
3105,0.8,8
3106,0.9,8.1
3107,0,4.5
3108,6.4,48.5
3109,11.1,75.8
3110,14.2,90
3111,2.5,18.3
3112,19.2,114.1
3113,2.6,18.4
3114,9,62.9
3115,5.7,41.8
3116,0.1,4.1
3117,7.9,57.1
3118,3,24.2
3119,2.1,16.3
3120,3.7,29.3
3121,3.5,27.9
3122,6.2,45.4
3123,11.3,75.7
3124,8.4,59.8
3125,9.3,65.2
3126,10.7,73.9
3127,1.7,12.9
3128,5.4,39.6
3129,6.8,49.7
3130,5.6,40.8
3131,6.5,46.6
3132,2.6,20.2
3133,3.5,28
3134,12.8,83.8
3135,0.3,5.5
3136,2.6,20.8
3137,3.8,30.6
3138,16.7,101.5
3139,4.6,36.9
3140,2.1,15.9
3141,9.9,68.4
3142,10.9,73.7
3143,13.7,88.4
3144,1.7,13.7
3145,0.2,5.7
3146,1.3,9
3147,9.1,64.1
3148,9.8,68.1
3149,1.6,12.2
3150,4.6,35.4
3151,0.2,3.2
3152,6.9,50
3153,0.6,6.6
3154,3.1,24.7
3155,11.1,74.4
3156,1.8,15.7
3157,0.5,4.6
3158,7.7,55.4
3159,2.4,18.4
3160,3.7,28.2
3161,4,30.6
3162,0.8,8.6
3163,10.8,72.1
3164,5.6,41
3165,1.3,10.1
3166,9.8,68.1
3167,1.8,14.9
3168,1.8,15
3169,5.9,42.7
3170,11.1,77
3171,3.4,26.9
3172,3.3,25.2
3173,6.5,47.2
3174,5.1,37.5
3175,0.5,5
3176,4,32
3177,1.4,11.6
3178,1,7.4
3179,18.9,111.3
3180,0.7,8.3
3181,4.7,36.8
3182,9.2,66.4
3183,6,44.9
3184,3.2,26.5
3185,1.1,10.2
3186,9.9,70.1
3187,3.5,27.1
3188,8.3,60.3
3189,5.2,38.9
3190,7.6,54.4
3191,7.8,56.8
3192,2,15.2
3193,3.4,25.3
3194,0,6.5
3195,1.6,13.7
3196,1.4,11.7
3197,2.5,20.4
3198,3.1,24.3
3199,1.8,12.9
3200,4.6,34.9
3201,4.9,36.3
3202,4,31.1
3203,3,24.5
3204,10.9,74.1
3205,0.2,5.1
3206,7.1,51.9
3207,0.6,5.2
3208,30.8,154.1
3209,3.8,30.1
3210,2.9,24.3
3211,5.8,43.4
3212,3.5,27.3
3213,6.8,49.2
3214,0.6,6.8
3215,9.5,66.1
3216,2.8,20
3217,0.2,4.8
3218,6.9,49
3219,5.9,44.7
3220,4.9,35.4
3221,5,39
3222,2.1,16.9
3223,5.6,41.7
3224,2.7,21.1
3225,0.1,4.6
3226,0.3,5.7
3227,25,134.2
3228,5.6,42.3
3229,4.5,35
3230,2.3,18.4
3231,0.2,3.6
3232,0.8,6.3
3233,0.7,6.7
3234,0.4,5
3235,4.4,33.5
3236,6.1,44.3
3237,0.7,5.9
3238,2.1,15.2
3239,1.6,11.5
3240,8.3,58.4
3241,2,16
3242,4.2,32.9
3243,9.5,66.2
3244,7.3,54
3245,6.3,46.6
3246,9.2,65.2
3247,11.2,77.2
3248,1.7,12.3
3249,7.5,54.9
3250,8.9,62.5
3251,0.6,6.9
3252,10.2,69.2
3253,3.4,25.7
3254,7.4,53.1
3255,0.9,8.5
3256,5.3,40.4
3257,13.9,91.9
3258,8.7,60.3
3259,4.6,35.5
3260,2.2,17.1
3261,18.4,109.7
3262,5.7,43.4
3263,0.6,6
3264,2.3,16.4
3265,0.6,5.7
3266,0.2,5.1
3267,1.7,11.8
3268,4.5,36.2
3269,2.3,17.6
3270,10,70.5
3271,0.6,6.7
3272,9.4,67.7
3273,1.3,11
3274,11.4,78
3275,0.4,3.7
3276,0.1,4.9
3277,2.9,23.5
3278,1.2,10.3
3279,6.7,50.5
3280,1.2,9.7
3281,2.9,22.9
3282,7.1,49.6
3283,12.5,83.1
3284,1.4,10.2
3285,0.2,5.9
3286,20.9,120
3287,7.1,51.5
3288,2.9,23
3289,4.7,34
3290,12,80.1
3291,0.2,4.4
3292,8.1,58.3
3293,1.2,10.7
3294,0.8,8.1
3295,3.8,29.7
3296,2.2,17.8
3297,2.2,16.7
3298,3.4,25.8
3299,0.7,6.8
3300,0.5,5.8
3301,11.7,79.3
3302,3.3,26.5
3303,0.3,4.8
3304,5.9,43.3
3305,3.6,27.6
3306,7.9,57.1
3307,6.8,50.3
3308,14,90.2
3309,2.3,18
3310,11.3,75.9
3311,14.4,91.6
3312,0.2,5.8
3313,7.7,56.8
3314,12.8,84.4
3315,4.7,35.7
3316,4.3,33
3317,19.9,115.9
3318,1.7,14
3319,6,46.4
3320,12.4,81.2
3321,8.4,59.4
3322,1,8.7
3323,3.4,26.5
3324,0.5,6.1
3325,5.6,41.6
3326,0.7,6.3
3327,17.5,105.4
3328,2.8,22.8
3329,4.5,33.6
3330,2.9,23.1
3331,2,16.9
3332,4.2,32.4
3333,9.1,64.3
3334,7.1,50.2
3335,0.3,5.9
3336,15,95.3
3337,0.8,7.5
3338,1.1,7.7
3339,11,75.9
3340,1.4,13
3341,0.6,4.8
3342,9.2,64.7
3343,11.3,76.9
3344,1.7,13.2
3345,0.2,4.8
3346,8,58.4
3347,2.1,14.9
3348,2.6,20.6
3349,0.5,5.6
3350,25.1,133.3
3351,3,21.4
3352,2.4,18.3
3353,0.2,2.3
3354,0.9,7.1
3355,4.2,32.5
3356,27,141.2
3357,7.2,53.5
3358,2.9,23.5
3359,12.2,80.4
3360,0.2,6
3361,3.6,29.9
3362,4.4,31.8
3363,1.3,10.2
3364,0.4,3.3
3365,0.2,3.8
3366,2.5,19.7
3367,0.7,7.5
3368,2.1,16
3369,11.8,78.5
3370,0.5,6.5
3371,1.7,11.9
3372,1.6,11.3
3373,9,64.1
3374,5.4,41
3375,2.6,19.8
3376,3.3,25.3
3377,5.2,39.5
3378,10.1,69.6
3379,0.1,4.7
3380,0.3,6.3
3381,0.7,7
3382,7.5,56
3383,3.8,27.9
3384,0.3,3.6
3385,7.6,53.7
3386,0.6,6.7
3387,4.5,34.5
3388,5.3,40.2
3389,6.9,50.9
3390,5,38.4
3391,1.5,12.9
3392,11.6,77.3
3393,14.5,90.6
3394,2.5,18.5
3395,20.3,118.2
3396,5,38
3397,4.8,38
3398,4.6,34.4
3399,7.3,53.3
3400,13.4,87
3401,11.4,76.9
3402,4,30.4
3403,1.1,8.2
3404,2.9,23.4
3405,6.9,50.6
3406,1,8.1
3407,2.7,19.4
3408,0.6,5.3
3409,12.4,81.4
3410,0.8,5.4
3411,33.7,160.9
3412,9,63.8
3413,0.1,5.1
3414,6.2,47.4
3415,2.6,20.1
3416,3.6,27
3417,14.9,93.8
3418,1.9,13
3419,6.9,52.1
3420,16.7,102.3
3421,0.4,6.1
3422,2.9,22.4
3423,0.2,3.3
3424,2.5,21
3425,10.1,69.6
3426,2.5,18.9
3427,0,5.7
3428,1.5,11.8
3429,10.2,70.3
3430,0.7,6.4
3431,1.4,11.4
3432,8.2,57.5
3433,24.9,134.2
3434,10.7,72.8
3435,5.4,41
3436,1.7,12.1
3437,4.8,36.1
3438,2.6,20.9
3439,2.3,17.7
3440,20.2,116.8
3441,1.1,9.6
3442,1.3,9.3
3443,11.4,76
3444,11.6,79
3445,7.2,53.9
3446,0.3,4.8
3447,5,37.3
3448,8.4,59.3
3449,3.9,30.3
3450,20.9,119.3
3451,8.3,58.6
3452,0.1,4.7
3453,2.8,21.5
3454,4.1,30.1
3455,5.9,44.1
3456,1.3,11.6
3457,3.4,25.1
3458,4.1,31.8
3459,1,7.5
3460,5.4,39.9
3461,2.7,22
3462,5.3,41
3463,5.2,39.4
3464,5.8,42.4
3465,0.4,6.8
3466,0.4,5
3467,7.7,54.3
3468,3.4,25.5
3469,3.6,28
3470,0.9,7.2
3471,5,38.2
3472,0.9,7.6
3473,4.6,35.9
3474,2.3,18.2
3475,0.6,6.2
3476,1.8,13.8
3477,1.9,15
3478,6.2,45.6
3479,1.3,10.2
3480,2,15.1
3481,0.2,5.6
3482,16.4,101.4
3483,4.4,35.9
3484,1.1,8.8
3485,1.5,11.7
3486,3.3,26
3487,11.1,73.9
3488,0,5
3489,6.4,46.3
3490,6.9,53.2
3491,15.6,98.3
3492,22.6,126.2
3493,11.7,78.7
3494,6,43.1
3495,0.7,7.5
3496,6,45
3497,0,4.7
3498,15.5,97.5
3499,3.7,28.3
3500,6,43.6
3501,2.3,16.8
3502,4.2,32.9
3503,2,15.5
3504,1.3,9.5
3505,1.8,13.8
3506,1,7.7
3507,1.3,11.5
3508,2,16.8
3509,0.8,7.1
3510,6.4,46.8
3511,1.9,15
3512,24.3,132.3
3513,1.5,11.5
3514,7.1,51.5
3515,2.8,21.3
3516,4.1,30.3
3517,2.9,21
3518,9.3,65
3519,8.1,56.8
3520,0.1,4.3
3521,12,79.7
3522,1.7,13.7
3523,1.4,12.1
3524,0.6,4.9
3525,4.3,31.9
3526,9.5,65.6
3527,1,8.3
3528,4.8,36.4
3529,3.6,27
3530,2.6,19.2
3531,2,16.9
3532,6.6,48
3533,2.6,20.2
3534,11.2,77.1
3535,4.6,34.1
3536,6.8,51.3
3537,1.8,14.8
3538,7.1,49.9
3539,2.2,16.9
3540,3.5,28
3541,1.5,13.5
3542,3.2,23.9
3543,12,78.8
3544,0.7,6.3
3545,3.3,25.1
3546,1.8,13.4
3547,4.2,30.3
3548,7.7,53.7
3549,9.1,64.7
3550,0.7,5.3
3551,0.5,4.7
3552,4.2,31.8
3553,1.2,12.4
3554,5.1,38.5
3555,5.7,41.8
3556,9.3,65.3
3557,8.3,59.6
3558,0.2,6.5
3559,4.1,32.3
3560,0.6,5.4
3561,1.5,12.2
3562,3,22.3
3563,8.7,59.9
3564,3.1,25.3
3565,5.3,41.1
3566,18.6,108.6
3567,4.5,34.5
3568,0.8,7
3569,1.8,13.4
3570,23,126.8
3571,3.2,23.5
3572,2,15.2
3573,3.3,24.7
3574,0.1,5.6
3575,1.6,11.8
3576,0.5,6.5
3577,1.7,14.3
3578,2.2,17.8
3579,10.2,72
3580,3,24.5
3581,1,6.9
3582,5,38.6
3583,1.2,9.8
3584,0.6,5.7
3585,0.8,8.2
3586,0,4.3
3587,17.4,106.4
3588,2.3,19
3589,1.3,9.5
3590,0.3,4.7
3591,3.9,30.6
3592,0.3,7
3593,4.2,32.2
3594,8.8,61.5
3595,3.4,26.1
3596,6.4,49.2
3597,1.4,11.6
3598,3.4,26.8
3599,6.4,47.3
3600,2.4,19.6
3601,4.7,37
3602,1.5,14.2
3603,10.3,71.1
3604,2.3,16.8
3605,2.4,18.4
3606,4.6,35.5
3607,1.5,12.4
3608,2.4,19
3609,0.3,4.4
3610,8.7,61
3611,13,86
3612,0.3,5.6
3613,8.4,60.6
3614,1.4,10
3615,6.1,43.3
3616,4.4,32.9
3617,3.9,29.6
3618,0.7,5.3
3619,5.4,41
3620,6.2,45.8
3621,1.3,9.9
3622,1.9,15.2
3623,1.8,13.9
3624,19.2,113.7
3625,9.8,66.7
3626,5.5,41.3
3627,1.6,13
3628,7.6,53.7
3629,8.8,61.9
3630,1.4,12.4
3631,13.5,87.2
3632,0.4,6.5
3633,0.5,5.6
3634,0.4,6.2
3635,13.5,86.7
3636,2.8,21.5
3637,3.5,27.2
3638,1.5,12.1
3639,7.2,50.8
3640,1.5,11.6
3641,4.2,32.8
3642,13,83.8
3643,2.1,17.7
3644,5.2,38.4
3645,3.3,26.7
3646,2.9,24.2
3647,11.3,76.2
3648,3.3,25.1
3649,0.1,3.8
3650,0.6,6.8
3651,5.6,41.8
3652,4.3,32.9
3653,5.4,42.4
3654,2,15.5
3655,8.4,59.8
3656,1.2,10.5
3657,2.6,21.1
3658,20.9,119.3
3659,2.7,22.7
3660,4.7,37
3661,0.8,6.7
3662,3.4,25.4
3663,2.3,17.8
3664,0.6,6.6
3665,1.7,12.8
3666,12.6,81.8
3667,4.6,36.6
3668,3.3,26.4
3669,6,45.2
3670,0.6,6.5
3671,9.2,64.5
3672,3.8,30.3
3673,0.9,8.9
3674,2.1,15.1
3675,0.2,3.7
3676,1.5,11.3
3677,1.9,14.5
3678,23.6,132.4
3679,4.7,36.7
3680,6.1,45.9
3681,1.6,12.1
3682,5.4,39.7
3683,3.9,30.6
3684,22.8,126.3
3685,1.7,14
3686,2.3,18.3
3687,8.2,57.2
3688,0.6,7.6
3689,1.3,10.7
3690,4,30.1
3691,3.2,23.8
3692,18.5,109
3693,4.2,32.2
3694,4,30.5
3695,3.9,28.9
3696,1.7,13.9
3697,6.3,45.9
3698,8,59.2
3699,9.2,61.1
3700,1.3,10
3701,3.1,23.5
3702,4,30.4
3703,7.8,57
3704,1.1,9.5
3705,3.3,26.3
3706,13.2,85.6
3707,0.6,5.9
3708,6.6,47.6
3709,0.6,4.9
3710,0.4,6
3711,12.8,83.6
3712,6.7,48.3
3713,18.4,109.6
3714,2.8,23.8
3715,3.1,24
3716,5.2,37.8
3717,0.1,4.9
3718,2.7,20.4
3719,5,36.9
3720,8.1,57.9
3721,52.2,207.9
3722,3.8,29.7
3723,9.2,66
3724,8,57.5
3725,12.3,82.7
3726,13.4,86.1
3727,10.7,73.9
3728,4.8,35.8
3729,1.9,15
3730,2.7,21.5
3731,1.3,10.3
3732,2.5,18.5
3733,26.9,141.9
3734,0.5,6
3735,0.1,4.1
3736,1,9
3737,1.3,11.4
3738,0.6,6.6
3739,7.2,53
3740,6.5,49.6
3741,3.4,26.6
3742,0.4,5
3743,0.2,5.4
3744,2,15.3
3745,6.3,44.4
3746,3.6,28.1
3747,2.2,16.1
3748,7.9,57.5
3749,3.9,31.1
3750,2.3,18.4
3751,6.7,49.5
3752,2.2,18.4
3753,5.3,40.5
3754,22.5,124.6
3755,4.6,34.3
3756,4.3,32
3757,6.7,48.3
3758,1.8,12.1
3759,4.1,31
3760,14.1,90.6
3761,3.3,25.6
3762,3.9,28.7
3763,3.7,26.7
3764,2.4,21.4
3765,2.5,18.9
3766,2.3,19
3767,4,30
3768,4.6,34.9
3769,13.2,84
3770,4.1,33.6
3771,14.9,93.2
3772,3.7,28.6
3773,4.2,33
3774,3.8,27.3
3775,2.3,17.2
3776,2,14.5
3777,2,15.4
3778,1.7,13
3779,2,14.9
3780,5.3,41.1
3781,0.2,3.8
3782,1.2,8.5
3783,8.5,60.7
3784,0.8,6.7
3785,0.2,3.8
3786,28.7,147.9
3787,6.7,49.5
3788,12,80.5
3789,9.2,63.5
3790,6.4,47
3791,0.9,8.3
3792,10.6,72.7
3793,4.4,33.3
3794,4.7,34.6
3795,3.2,23.3
3796,0.4,5
3797,0.9,8.3
3798,1.9,14.4
3799,7.9,57.8
3800,4.4,34.8
3801,4,28.9
3802,3.6,26.6
3803,2.2,16.5
3804,0.5,6.3
3805,1.2,8.8
3806,2,14
3807,3,23.2
3808,1.9,15.2
3809,6.3,45.4
3810,1.3,9.7
3811,9.1,63.9
3812,0.4,5.3
3813,8,55.8
3814,10.4,73.1
3815,4.5,33.8
3816,14.2,92
3817,8.8,60.7
3818,0.1,3.8
3819,1.5,11.1
3820,0.9,7.8
3821,9.6,67.8
3822,0.3,5
3823,5.5,41.7
3824,10.7,73.1
3825,0.8,5.4
3826,0.9,8.5
3827,4.3,32.6
3828,1.3,10
3829,15.8,98.6
3830,2.1,16.7
3831,0.7,7
3832,0.2,5.4
3833,0.5,5.2
3834,0.1,3.6
3835,0.6,6.9
3836,8.5,61.8
3837,1.4,11.3
3838,7.2,52.4
3839,0,3.9
3840,0,5.6
3841,5.5,42
3842,2.5,17.7
3843,0.1,3.6
3844,6.8,50
3845,4.7,35.4
3846,5.6,41.9
3847,3.6,28.2
3848,0.6,3.8
3849,0.8,7
3850,3.6,28
3851,2.2,16.6
3852,14.8,92.1
3853,0.3,5.5
3854,0.2,5.1
3855,3.8,29.6
3856,16.1,99.6
3857,6.9,51.9
3858,9.1,63.8
3859,0.2,2.7
3860,1.5,12.1
3861,2.3,19.2
3862,3.2,25.2
3863,2.7,19.7
3864,11.5,77.6
3865,1.3,11.1
3866,2.5,18.8
3867,1.4,9.9
3868,5.9,44.3
3869,1.7,15.1
3870,0.3,4.6
3871,4.1,31.7
3872,5.5,41.1
3873,25.3,135
3874,1.3,9.6
3875,1.1,10.3
3876,6.5,45.5
3877,1.3,11.8
3878,6.1,44.9
3879,3,21
3880,3.5,27.7
3881,1.7,12.5
3882,15.5,96.4
3883,3,23.9
3884,5.1,38.5
3885,9.8,69
3886,7.8,56.4
3887,4.3,32.8
3888,15.7,97.2
3889,2.3,19.9
3890,23.9,130.2
3891,3.2,24.4
3892,9.4,66.1
3893,9,64
3894,0.3,5.4
3895,7.7,56.3
3896,3.5,27.2
3897,0.5,4.8
3898,4.6,34.1
3899,0.9,6.7
3900,0.3,3.8
3901,2.1,15.9
3902,3.5,25.2
3903,0.4,3.3
3904,10.4,71.9
3905,0.5,3.3
3906,5.9,45.1
3907,8.7,62.6
3908,12.3,81.9
3909,7,52.5
3910,1.4,11
3911,1.3,11.6
3912,7.2,50.9
3913,0.1,3
3914,10.5,72.1
3915,5.8,43
3916,2.3,18
3917,20.5,117.6
3918,5.9,41.8
3919,2.5,19.2
3920,1.3,9.7
3921,3.3,26.1
3922,0.6,7.2
3923,5.6,41.2
3924,17.4,105.4
3925,0.9,8.2
3926,0.3,4.1
3927,4.3,31.5
3928,0.8,6.3
3929,3.5,26.6
3930,17.1,103.9
3931,23,128.8
3932,0.3,4.7
3933,1.8,14.4
3934,2.4,20.3
3935,0.9,8.4
3936,3.5,28
3937,1.4,11.2
3938,3.4,26.1
3939,1.4,10.3
3940,1.7,13.7
3941,6.8,50.4
3942,4.5,34.4
3943,2.1,16.2
3944,2.2,15.7
3945,11.5,77.4
3946,8.7,61.1
3947,0.2,3.3
3948,12.9,84.2
3949,7,49.8
3950,2.7,20.3
3951,0.7,5.7
3952,5.3,40.3
3953,0.2,5.9
3954,15.9,98.5
3955,1.5,12
3956,2.1,15.2
3957,6.2,45.5
3958,1.7,13.2
3959,0.3,5.4
3960,3.4,27
3961,5.5,40.5
3962,9.9,69.5
3963,6.4,46.3
3964,8.5,60.8
3965,3.4,28.8
3966,6.1,46.5
3967,0.1,5.6
3968,0.7,6.7
3969,3.4,26.7
3970,1,8.9
3971,12.2,80.4
3972,2.2,17.9
3973,1.8,13
3974,0.9,9.5
3975,3.9,29.5
3976,1.6,13.1
3977,0.8,7.5
3978,0.6,8.1
3979,2,15.2
3980,5,37.2
3981,3.5,26.5
3982,1.7,15.6
3983,1.1,9.2
3984,8.1,58.4
3985,5.4,40.9
3986,1.7,13.5
3987,0.7,6.2
3988,1.6,12.6
3989,10.8,74.7
3990,0,3.6
3991,4.7,35.8
3992,3.7,29.5
3993,2.8,22.2
3994,0.9,7
3995,4.6,36.1
3996,2.1,16.9
3997,3.9,29.3
3998,2.6,20.7
3999,4.6,38.1
4000,8.9,60.9
4001,0.3,5.4
4002,3.5,25.8
4003,7,51.3
4004,0.2,7.2
4005,0.1,5.5
4006,2.1,14.7
4007,4.6,37.4
4008,3.4,25.1
4009,9.5,65.5
4010,1.9,16.4
4011,0.2,5.5
4012,7.6,54.5
4013,2.4,17.7
4014,5.9,42.7
4015,0.4,5.1
4016,2.4,18.7
4017,2.5,20.2
4018,5.9,45.4
4019,9.4,65.4
4020,12.4,81.7
4021,13.6,86.9
4022,2.1,16.4
4023,1,7.9
4024,5.1,39.1
4025,19.2,112.9
4026,3.5,27.9
4027,2.9,21.6
4028,0.6,5.8
4029,4.6,35.2
4030,4.2,30.8
4031,6.8,49.4
4032,19.5,115.4
4033,6.3,47.3
4034,10.7,72.3
4035,4.8,37.2
4036,2.1,14.8
4037,6.6,49.3
4038,4.1,32.3
4039,8.7,62.6
4040,0.7,6.4
4041,1,8.2
4042,0.7,7.5
4043,0.5,4.5
4044,1.8,16.5
4045,0.3,5.5
4046,0.7,3.7
4047,6.3,46.8
4048,1.6,13.3
4049,2.8,21.1
4050,4.5,33.6
4051,0.5,5.6
4052,3.2,25.7
4053,0.8,7.7
