"ID_number","Diameter_in","Height_ft"
2731,2.1,16.7
2732,5,37.4
2733,17.8,106.8
2734,0.2,3.9
2735,0.4,6.2
2736,2,15.2
2737,1.1,9.1
2738,2.7,19.8
2739,0.1,4.5
2740,0.6,6.7
2741,5.6,41.3
2742,6.1,46.1
2743,0.2,4.8
2744,11.2,76.2
2745,4.8,36.4
2746,9.2,63.6
2747,9.4,66.3
2748,5.1,38.6
2749,0.5,5.1
2750,6.6,49.9
2751,24.5,132.4
2752,4,31.7
2753,2.7,20.7
2754,5.6,41.5
2755,0.4,4.2
2756,3.7,28.4
2757,4.4,33.8
2758,2,15.7
2759,0.2,4.4
2760,8.4,59.6
2761,18.8,112
2762,8,57.4
2763,1.9,15.2
2764,3.9,30
2765,1,9.1
2766,4.3,33.5
2767,0.8,6.9
2768,5.6,41.6
2769,1.1,8.9
2770,1.2,10.5
2771,1.8,13.9
2772,4.5,34.9
2773,8.5,59.3
2774,4.8,36.1
2775,24.2,130.2
2776,7.3,52.1
2777,3,21.7
2778,3.8,30.6
2779,2.9,21.5
2780,2.4,17.4
2781,24.6,132.1
2782,1.2,10.5
2783,14.3,90.7
2784,6.7,47.1
2785,3.9,29.2
2786,9,63.9
2787,6.5,48.3
2788,16.8,104
2789,5.1,38.1
2790,3.6,26.5
2791,7.5,53.1
2792,5.7,43.3
2793,10.5,72.3
2794,2.6,20.8
2795,2,17.6
2796,11.4,75.5
2797,4.8,36.1
2798,14.9,93
2799,26.8,140.6
2800,4.8,37.1
2801,2.2,16
2802,9.4,66.2
2803,0.6,5.1
2804,3.4,27.1
2805,0.9,7
2806,6.7,48
2807,1.4,12.5
2808,6.8,50.1
2809,5.7,40.9
2810,2.1,15.6
2811,0.4,5.2
2812,12.1,78.8
2813,1.5,11.9
2814,2.1,17.1
2815,9.9,68.7
2816,0.4,5.4
2817,1.9,15.3
2818,4.3,33.7
2819,2.6,18.3
2820,0.1,5.5
2821,1.2,10.9
2822,7.8,52.9
2823,1.3,10.7
2824,11.4,75.1
2825,2.4,17.7
2826,7.5,53.7
2827,2,17.4
2828,0.2,4.3
2829,5.2,39.2
2830,0.3,4.6
2831,1.4,12.3
2832,10.9,73.2
2833,0.6,5.1
2834,3.2,25.9
2835,2.9,22.3
2836,1.3,11.2
2837,1.8,13.8
2838,4,30.6
2839,0.5,5.2
2840,0.3,6
2841,10.7,72.3
2842,0.2,5.4
2843,4.3,33.2
2844,3.9,29.4
2845,2.3,16.9
2846,0.7,5.9
2847,2.9,24
2848,0.5,6.5
2849,5.1,38.7
2850,13.7,87.8
2851,6.1,43.6
2852,0,3.1
2853,7.2,52.4
2854,2.5,18.8
2855,0.9,6.8
2856,5.9,44.8
2857,7,53.4
2858,0.1,4.6
2859,2.3,17.2
2860,0.7,8.6
2861,0,3.4
2862,8.6,62.1
2863,9.4,64.2
2864,2.1,16.3
2865,8.8,63.3
2866,14.1,88.5
2867,6.5,46.9
2868,3.5,26.8
2869,3.4,27
2870,0.5,6.5
2871,1.3,9.7
2872,2.4,18.6
2873,4,29.7
2874,2.2,18.4
2875,8.5,62.6
2876,9.4,65.2
2877,10.8,74
2878,0.8,7.2
2879,2.6,22.2
2880,3.8,28.8
2881,7.7,55.1
2882,2.3,19.9
2883,3.5,25.3
2884,3.6,25.8
2885,1.1,8.3
2886,3.8,30.4
2887,1.6,13
2888,3.2,24.6
2889,3.2,26.1
2890,6.5,45.4
2891,9.5,67
2892,1.1,7.7
2893,1.2,9.1
2894,6.6,47.9
2895,3,22.1
2896,8.6,61.5
2897,2.5,20.1
2898,1,10.2
2899,16.3,100.9
2900,0.4,6.3
2901,17.5,107.8
2902,16.7,103.2
2903,1.5,13.8
2904,7.4,55.4
2905,2,15.8
2906,0.7,7.6
2907,2.9,21.5
2908,7.6,55.5
2909,8.4,59.8
2910,2.2,17.5
2911,5.5,40.8
2912,0.8,8.8
2913,2.5,18.2
2914,21.9,121.8
2915,0.2,4.1
2916,0.2,6.1
2917,0.6,5.3
2918,9.2,64.1
2919,0.7,7.1
2920,0.1,2.9
2921,3.5,26.9
2922,0.5,6.5
2923,8.1,57
2924,0.6,6.4
2925,2.1,16.5
2926,1.9,13.8
2927,9,64.3
2928,8.6,61
2929,5.7,43.2
2930,2.7,22.6
2931,11.2,74.7
2932,2.5,18.5
2933,5.7,42.4
2934,1.1,9.3
2935,0.3,5
2936,1.7,14
2937,14.9,94.7
2938,23.9,131
2939,11.7,78.7
2940,16.6,100.3
2941,5.4,42.3
2942,2.5,19.2
2943,1,8.2
2944,0.7,6.5
2945,2.1,17.7
2946,3,23.3
2947,0.6,6.2
2948,3.6,27.7
2949,1.6,11.8
2950,0.6,5.6
2951,7.6,54.9
2952,2.9,22
2953,3.5,26.7
2954,0.5,5.6
2955,0.5,5.3
2956,18.9,112
2957,6.4,46.2
2958,8,57.2
2959,3.9,31
2960,4.7,34.7
2961,7.9,55.1
2962,2.7,22.6
2963,0.8,7.1
2964,1.1,8.3
2965,6.1,44.8
2966,9.5,65.6
2967,11.5,79.2
2968,1.1,8.7
2969,4.8,37.1
2970,1.5,11.4
2971,6.1,44.3
2972,6.7,48.7
2973,9.1,63.1
2974,1.3,11.9
2975,6.1,45.7
2976,0.4,5.2
2977,2.4,20.6
2978,2.8,22.1
2979,20.3,117.1
2980,14.3,91.6
2981,5.7,42.5
2982,0,4.5
2983,0.9,7.2
2984,4.2,32.1
2985,0.5,2.8
2986,5.2,38.6
2987,1,7.2
2988,2.4,18.2
2989,3.1,22.8
2990,20.2,115.8
2991,6.7,49.2
2992,0.7,5.2
2993,1.6,15
2994,5.8,42.1
2995,0.6,6.5
2996,12,82.1
2997,19,113.8
2998,7.8,56.1
2999,0.8,8.1
3000,15.9,98.6
3001,3.6,25.9
3002,4.3,32.4
3003,8.9,64.6
3004,4.7,35.9
3005,6.8,50.9
3006,0.8,8
3007,3.1,24.6
3008,2.4,18.5
3009,3.7,28.1
3010,6.5,48.2
3011,3.7,26
3012,6.3,45.3
3013,10.3,69.9
3014,1.9,15.4
3015,8.7,61.7
3016,3.3,26.1
3017,26.8,140.8
3018,2.9,21.9
3019,0,4.4
3020,3.1,24.5
3021,10.5,70.9
3022,2.5,17.9
3023,3.1,24.2
3024,7.1,51.7
3025,6,43.5
3026,3.6,28.7
3027,3.1,23
3028,5.8,42.8
3029,10.3,70.7
3030,1.3,12.4
3031,2.1,14.6
3032,4.9,36.2
3033,8.8,64
3034,7.9,56
3035,11.5,77.1
3036,3.5,26.9
3037,1.5,12.9
3038,1.7,13.8
3039,6.7,49.7
3040,4.6,35.5
3041,1.7,12
3042,0.4,4.2
3043,1.2,8.7
3044,5.4,42.4
3045,11.1,75.6
3046,0.9,5.6
3047,0.5,5.8
3048,6.7,50.2
3049,4.6,36.5
3050,5.3,41.5
3051,6.6,48.9
3052,3.6,27.1
3053,6.7,48.9
3054,4.7,35.8
3055,9.5,67.3
3056,10.5,71.8
3057,2.5,18.2
3058,3.3,24.2
3059,4.4,33.6
3060,1.2,9.7
3061,2.3,17.5
3062,9.2,64.2
3063,11.3,76.5
3064,3.4,27.5
3065,4.8,36.9
3066,8.7,61.4
3067,0.4,6.7
3068,2,16.8
3069,7,50.7
3070,2,18.1
3071,4.2,31.4
3072,1.1,7.2
3073,9.1,65
3074,6.6,47.7
3075,1.3,10.3
3076,10.2,69.4
3077,1.5,10.8
3078,2.2,17.6
3079,2.3,19.1
3080,1.8,13.7
3081,8.5,60.3
3082,3.8,28.8
3083,2.5,19.8
3084,8.8,61.2
3085,0.2,4.1
3086,5.4,40.4
3087,0.4,5.5
3088,0.4,4.3
3089,1.3,9.6
3090,2.1,17.2
3091,0.7,7.5
3092,6.4,46.9
3093,8.2,59
3094,7.9,57.5
3095,2.6,20.2
3096,2.5,19
3097,3.6,27.6
3098,0.9,5.7
3099,6,45.3
3100,3.9,30.4
3101,5.8,43.8
3102,1.8,12.8
3103,1.3,10.4
3104,5.2,39
3105,13.4,86
3106,3.5,27.6
3107,2.7,20.1
3108,10.2,68.7
3109,6.4,48.4
3110,8.8,63
3111,7.8,56.5
3112,2,16.2
3113,1.8,14.7
3114,1.5,12.5
3115,3.2,24
3116,4.7,36.4
3117,3.7,27.8
3118,14.1,91.2
3119,0.4,5.8
3120,11.8,79.1
3121,8.1,59.3
3122,0.9,7.3
3123,6.6,49.6
3124,16.5,99.9
3125,2,13.9
3126,5,39
3127,2.1,17.4
3128,20.5,117.9
3129,11.6,77.3
3130,11,73.3
3131,0.6,5.7
3132,3.2,24.9
3133,3.8,28.2
3134,7.8,57.1
3135,11,75
3136,12,80.3
3137,0.1,4
3138,13.5,87.4
3139,1.9,13.6
3140,2.9,21.9
3141,3.3,27.5
3142,0.2,4.9
3143,4.2,33.1
3144,1.4,10.7
3145,26.2,138.6
3146,1.9,15
3147,0.1,5.5
3148,8,56.5
3149,3.5,27.3
3150,0.3,5.1
3151,2.1,16.8
3152,2.6,19.4
3153,0.2,3.7
3154,13.8,89.8
3155,6.9,50.4
3156,0.5,4.3
3157,9.7,67.4
3158,6.5,48.4
3159,2.1,16.1
3160,2.1,17
3161,4,29.6
3162,1.7,14.3
3163,3,23
3164,3.8,30.7
3165,4,30.7
3166,6.1,46.2
3167,2.9,24.4
3168,9.5,67
3169,3.4,25.5
3170,1.3,10.4
3171,0.1,4.2
3172,1.3,9.1
3173,2.7,19.1
3174,18.1,107.1
3175,4.9,36.8
3176,1.1,10.9
3177,7,51.6
3178,7.8,55.4
3179,10.2,70.9
3180,2.3,19.2
3181,2.7,21.9
3182,5.4,41.7
3183,2.2,16.4
3184,1.1,9.8
3185,1.1,9.8
3186,15.5,95.2
3187,11.9,81
3188,14.4,93.5
3189,6.7,49.2
3190,1.5,11.6
3191,2.3,16.9
3192,5.1,38.5
3193,3.8,28.1
3194,12.2,80.6
3195,4,30.7
3196,10.9,73.8
3197,4.3,33.1
3198,4.4,32.9
3199,10.7,75.3
3200,2.9,23.9
3201,2.4,19.2
3202,0.3,4.2
3203,5.9,45.4
3204,0.9,8.2
3205,5,37
3206,2.8,24
3207,3.5,27.1
3208,2.7,22.2
3209,7,51.2
3210,17.1,102.9
3211,12.7,82.3
3212,12.2,78.9
3213,15.3,95.7
3214,8.6,59.7
3215,0.8,7.1
3216,8.8,61.6
3217,2.9,22.2
3218,3.7,29.5
3219,0.7,7.1
3220,0.3,5.4
3221,2.6,19.4
3222,0.7,7.3
3223,6,45.5
3224,6.2,46.2
3225,0.4,4.5
3226,15.6,97.5
3227,1.6,13.8
3228,15.3,95.7
3229,0.3,4.2
3230,8.1,57.6
3231,0.1,3.9
3232,0.1,2.3
3233,5.2,38.1
3234,5.4,41
3235,4,29.3
3236,0,3.3
3237,1.3,10.3
3238,27.6,143.7
3239,2.7,20.7
3240,4.2,33.5
3241,0.8,6.7
3242,5.8,43
3243,27.5,144.3
3244,1.7,14.5
3245,6.6,48.2
3246,2,16.3
3247,1.5,12.4
3248,6.8,48.8
3249,2.9,22.7
3250,2.4,18.7
3251,3.5,27
3252,0.6,7.7
3253,2.3,18.2
3254,0.4,6.1
3255,10.2,69.7
3256,3.1,24
3257,5.2,40.8
3258,4.3,33.3
3259,4.8,35.2
3260,4.9,38
3261,1.6,13.5
3262,1,7.8
3263,1.1,10.2
3264,1.5,13.7
3265,18.4,109.8
3266,0.8,6.4
3267,3.1,23.6
3268,4.9,37.4
3269,7.2,52.6
3270,5.9,44
3271,0.3,3.6
3272,11.9,81.7
3273,1.3,10.8
3274,5.1,37.7
3275,9.8,67.9
3276,17,102.5
3277,0.3,5.3
3278,1,5.8
3279,2.1,16
3280,2.7,21.4
3281,17,104.2
3282,8,56.4
3283,2.5,19.2
3284,4.1,30.9
3285,6.7,48.4
3286,2.9,22.2
3287,0.5,4.8
3288,1.9,14.7
3289,7.3,51.3
3290,0.7,6.2
3291,3.4,24.5
3292,4.8,36.7
3293,14.3,90.6
3294,12.2,79.6
3295,2,14.8
3296,7.8,56.3
3297,0.6,4.9
3298,0.4,6
3299,2.8,22.2
3300,2.1,15.6
3301,0.6,7.3
3302,10.2,69.7
3303,2.3,17.3
3304,14.4,91.7
3305,15.9,99.1
3306,0.1,4.4
3307,6.8,49.6
3308,1,10.5
3309,0.1,7
3310,4,30.4
3311,20.7,119.3
3312,3.5,29.4
3313,0.9,7.3
3314,3.5,28
3315,10.8,72.8
3316,15.2,95.5
3317,1.4,12.8
3318,8.8,61.8
3319,0.1,3.5
3320,0.5,5.2
3321,4.7,36.9
3322,3.8,30.7
3323,10.9,74.3
3324,2.9,20.8
3325,0.1,5.6
3326,2.1,14.9
3327,8,58.3
3328,3.1,23.6
3329,0.6,8.1
3330,10.5,71.6
3331,4.2,32.8
3332,2.1,16.8
3333,7.7,55.6
3334,18.6,110.7
3335,1.3,11.4
3336,16.6,101
3337,2.9,23.7
3338,0.4,4.9
3339,4.3,31.1
3340,2.2,15.9
3341,0.9,8.1
3342,4,29.9
3343,3.1,24.1
3344,6.1,44.7
3345,1.1,8.4
3346,7.8,55
3347,0.9,7.1
3348,6.6,49.3
3349,23.6,130.3
3350,3.5,29.1
3351,6,45
3352,13.8,88.2
3353,0.8,7.8
3354,3.5,25.1
3355,5.4,42
3356,3.1,23.2
3357,10.2,70.2
3358,7.9,56.2
3359,13.8,88.9
3360,0.7,4.9
3361,7.8,56.1
3362,1.8,13.6
3363,5.9,43.7
3364,1,10.3
3365,5.3,39
3366,4.1,32.8
3367,6.6,47.8
3368,0.9,6.1
3369,2.2,16.7
3370,8.7,60.7
3371,2.5,17.6
3372,2.1,16.7
3373,0.4,4.9
3374,0.9,6.9
3375,28.4,146.8
3376,6.3,45.8
3377,0.1,5.2
3378,13.1,84.8
3379,1.9,13.9
3380,4.8,36.6
3381,8,57.6
3382,10.6,73.1
3383,8.1,57.9
3384,3.2,26.3
3385,3,24.1
3386,14.2,91.4
3387,1.6,12.9
3388,9.8,68.3
3389,1.9,15.3
3390,7,52.1
3391,1.3,11
3392,25.1,136.2
3393,2.9,22.6
3394,0.9,7.7
3395,1.2,10.3
3396,5,39.5
3397,2.3,16.4
3398,7.5,54.3
3399,3.9,29.6
3400,3.9,29.2
3401,9.8,68.2
3402,2.2,17.4
3403,4.9,38.7
3404,2.6,19.5
3405,6.2,47.7
3406,3.9,30.5
3407,2.1,16.4
3408,4.3,33.3
3409,0.2,2.6
3410,2.5,18.4
3411,0.2,6.3
3412,4.7,33.7
3413,1.3,10.8
3414,1.3,10.8
3415,0.5,7.4
3416,3.2,24.1
3417,17.2,105
3418,12.1,81.1
3419,3,23.8
3420,6.1,45.7
3421,23.5,130
3422,8,56.8
3423,3.8,28.5
3424,2.1,16.1
3425,5.6,42.5
3426,0.3,5.4
3427,10.7,71.5
3428,0.3,4.5
3429,2.2,16.5
3430,1.8,14.4
3431,8.7,61.4
3432,5.2,37.9
3433,14.6,94
3434,1.1,9.4
3435,18.4,108.7
3436,3.9,28.7
3437,2.9,22.3
3438,0.7,6.2
3439,4.2,31.5
3440,6.4,47.4
3441,2.1,17.5
3442,2.6,19.9
3443,8.3,59.1
3444,5.3,40.5
3445,11.2,75.6
3446,15.7,97.9
3447,0.7,7.5
3448,4.1,32.2
3449,1.6,13.5
3450,1.2,10.6
3451,0.4,5.1
3452,7,51.3
3453,2.9,22
3454,34.5,164.2
3455,3.5,28
3456,0.2,6.2
3457,4.1,30.4
3458,0.9,6.9
3459,0.4,5.9
3460,1.9,17.1
3461,4.4,33.6
3462,6.7,47.5
3463,0.9,7.4
3464,3.7,29
3465,0.5,5.1
3466,1.8,13.4
3467,3.6,29.1
3468,0.7,7
3469,24.8,133.6
3470,0.7,5.8
3471,1,8
3472,3.3,26.1
3473,15.3,94.8
3474,1.5,12
3475,0.8,6.2
3476,3.1,23.3
3477,20.5,118.5
3478,1,9.9
3479,6.3,44.9
3480,5.6,41.1
3481,4.4,33.9
3482,1.6,13.6
3483,1.4,11.7
3484,6.3,48.1
3485,14.1,91.4
3486,6.5,48.5
3487,0.9,6.5
3488,1.4,9.3
3489,0.1,2.8
3490,8.6,60.9
3491,2.2,17.1
3492,0.4,3.6
3493,2.4,19.3
3494,6.8,50
3495,9.4,66.7
3496,9.8,66.3
3497,0.3,5.5
3498,3.6,28.2
3499,0.5,5.3
3500,1.3,9.4
3501,1.1,8.1
3502,18.1,107.3
3503,4,31.6
3504,0.4,4
3505,2.6,20.3
3506,3.5,27.5
3507,11.7,78.5
3508,4.7,34.3
3509,8.4,60.2
3510,2.1,17.8
3511,0.2,4.2
3512,9.2,64.4
3513,7.3,53.5
3514,2.1,14.7
3515,12.3,80.4
3516,3.4,25
3517,14.9,92.3
3518,7.6,54
3519,3.1,26
3520,1.5,10.8
3521,2.9,21.5
3522,8,58
3523,13.5,88.8
3524,3.4,24.3
3525,6,45.8
3526,3.4,26.7
3527,1,8.8
3528,1.7,13.9
3529,2.1,15.2
3530,2.8,19.4
3531,8.5,59.9
3532,14.2,90.2
3533,0.4,3.9
3534,6.7,48.5
3535,0.1,4
3536,6.9,51.2
3537,1.1,11
3538,3.5,26.7
3539,0.3,5.5
3540,1,6.7
3541,1.1,9
3542,2.4,19.7
3543,1.5,9.4
3544,1.8,13.9
3545,0.4,4.9
3546,16,98.5
3547,1.4,12
3548,0.9,8.1
3549,4,31.4
3550,4.5,35.7
3551,3,23.1
3552,4.8,35.8
3553,3.4,25.2
3554,7.3,53.6
3555,6.8,50.6
3556,6.7,49.8
3557,24,132.1
3558,4.5,33.2
3559,6.4,46.4
3560,8.7,61.1
3561,5.2,37.7
3562,3.4,26.7
3563,8.2,57.9
3564,7.9,56.8
3565,9.6,67.8
3566,1.4,9.5
3567,0.3,5.1
3568,14.3,91.9
3569,2.6,17.5
3570,4.2,30.9
3571,4,31.9
3572,1.7,12.9
3573,0.6,6.9
3574,4.3,32.5
3575,1.2,9.9
3576,0.1,4.4
3577,0.6,6.3
3578,3.4,26.5
3579,3.8,29.1
3580,0.4,5.2
3581,8.1,57.1
3582,1.2,10
3583,4,30.6
3584,2.6,20
3585,0.2,3.4
3586,1.9,13.9
3587,2,16.2
3588,7.7,55.6
3589,12.6,84.5
3590,0.5,4.9
3591,0.9,9.1
3592,15.2,94.8
3593,0.9,6.2
3594,4.8,37.3
3595,1.3,11.4
3596,2.3,18.1
3597,8.1,59
3598,4.6,35
3599,1.5,12.1
3600,0.6,7.5
3601,1.2,8.9
3602,0.8,6.4
3603,2.8,21.5
3604,1.3,10.3
3605,2,15.6
3606,2.6,20.9
3607,4.7,36.9
3608,2.4,19.4
3609,0.9,7.6
3610,7.9,56.7
3611,1.6,13.4
3612,1.6,10.8
3613,10.6,73.7
3614,0.1,6.3
3615,0.8,7.6
3616,7.6,54
3617,0.6,6.4
3618,0.6,6.2
3619,9.4,64.9
3620,0.7,5
3621,2.6,20.3
3622,5.5,40.3
3623,2.5,16.5
3624,2.4,17.3
3625,8.7,61.4
3626,3.2,23.3
3627,2.9,22.7
3628,0.7,6.5
3629,2.4,19.1
3630,1.3,10.4
3631,2.1,16.6
3632,7.6,55.8
3633,5.8,44.1
3634,3.5,27.8
3635,3.1,26.2
3636,1.7,14
3637,3.2,24.4
3638,2.6,19.9
3639,2.7,21.9
3640,1.3,10.8
3641,4.6,35.6
3642,4.5,34.1
3643,0.2,4.5
3644,2.6,21.3
3645,3.5,26.9
3646,4.3,31.9
3647,0.1,5.2
3648,9.8,67.8
3649,9.5,66.6
3650,10.6,72.4
3651,12.8,83.9
3652,12.4,81.6
3653,0.5,4.7
3654,6,44.5
3655,2,16
3656,8,56.5
3657,0.9,9.4
3658,3,23.3
3659,6.6,51.7
3660,14.1,92
3661,1.2,10.4
3662,12.4,83.5
3663,1.6,15.1
3664,3.3,26.3
3665,6.1,47.8
3666,4,28.4
3667,9,64.2
3668,1.2,9.5
3669,7.6,53.5
3670,1.4,12.1
3671,3,20.6
3672,10.6,73.8
3673,4.5,35.2
3674,4.7,36.3
3675,1,10.4
3676,0.8,8
3677,3.5,25.4
3678,3.5,26
3679,1.8,13
3680,14.5,91
3681,0.8,5.9
3682,0.8,7.1
3683,3.7,29.3
3684,1.9,14.8
3685,4.3,33.3
3686,23.2,127.1
3687,2.8,22
3688,6.5,48.1
3689,2.2,18.4
3690,1.6,12.4
3691,1.7,11.7
3692,1.2,10.4
3693,2.3,18.5
3694,0.8,9.3
3695,0.1,4.8
3696,0.7,8
3697,0.4,2.7
3698,0.8,5.7
3699,8.4,58
3700,1.7,15.1
3701,4.4,34
3702,9.7,68.4
3703,6.4,45.1
3704,0.6,5.3
3705,12,81.8
3706,1.4,9.8
3707,9.9,70
3708,2.2,15.2
3709,7.5,54.4
3710,3.6,29.2
3711,2.1,18.1
3712,1.6,11.2
3713,0.3,6.7
3714,5,38.6
3715,1.3,11.5
3716,11.3,75.7
3717,12.1,80.4
3718,1.5,9.6
3719,7.1,50.4
3720,3.4,26.2
3721,3.2,25.8
3722,6.7,48.3
3723,16.6,100.2
3724,1.1,8.6
3725,10.6,72.5
3726,1.1,8.3
3727,1.9,15.5
3728,0.4,4.9
3729,6.6,48
3730,1.3,10.5
3731,0.2,3.1
3732,0.9,6.8
3733,3.8,29.8
3734,6.5,49.1
3735,2.2,16.6
3736,1.3,10.2
3737,13.2,86
3738,5.6,41.9
3739,0.8,8.3
3740,3.9,29.3
3741,24.3,132.1
3742,1.9,15.5
3743,2.5,20.1
3744,10,68.5
3745,5.5,40.6
3746,3.9,30.5
3747,4.8,35.8
3748,0.6,6.1
3749,2,14.1
3750,2.6,21.9
3751,0,3.5
3752,4.2,32.2
3753,0.2,3.8
3754,8.6,61.8
3755,10.6,71.3
3756,9,63.4
3757,3.8,29.7
3758,1,10.8
3759,6.7,50.6
3760,11.4,77
3761,2,15.4
3762,0.9,7.4
3763,0.9,8.5
3764,2.1,17.7
3765,3,23.4
3766,2.9,20.8
3767,4.3,32
3768,3.1,24.8
3769,4.6,34.9
3770,0.9,7.4
3771,1,7.6
3772,0.8,8.5
3773,1.3,10.8
3774,6.2,45.7
3775,9.3,66.2
3776,2.5,18.5
3777,2.1,17.5
3778,2,16.4
3779,5.2,38
3780,3.8,29.4
3781,0.7,6.7
3782,9.4,63.8
3783,7.8,56.1
3784,1.3,9.8
3785,5.3,38.6
3786,7.8,58.5
3787,7.3,53
3788,0.3,3.8
3789,0.2,6.2
3790,4.1,32.1
3791,2.8,20.1
3792,0.3,5.4
3793,4,32.3
3794,20.7,118.4
3795,0.7,7.1
3796,4.7,35.8
3797,6.2,46.6
3798,8.2,57.8
3799,3.2,25
3800,4.9,35.9
3801,6,45.6
3802,13.5,88.1
3803,7.1,51.8
3804,2.6,19.1
3805,13.4,86
3806,11.3,76.7
3807,0.8,6.4
3808,3.7,28
3809,2.6,20.7
3810,0.5,4.5
3811,0,4.5
3812,2.6,19.9
3813,0.2,4.6
3814,13,86.2
3815,4.1,31.3
3816,0,4.2
3817,12.8,84.7
3818,32.2,156.6
3819,0.5,7.1
3820,35.6,168.8
3821,2,16.9
3822,2.7,21.7
3823,3.9,30
3824,8.7,60.8
3825,3.9,29.6
3826,2.3,17.6
3827,4.3,33.3
3828,7.1,51.7
3829,8.1,58.8
3830,4.3,33
3831,5.7,42
3832,2.1,15.2
3833,1.2,9.5
3834,1.2,9.7
3835,0.6,6.3
3836,7.1,51.5
3837,9.2,63
3838,3.1,25.2
3839,2.6,21.2
3840,3.5,26.2
3841,1.9,15.2
3842,0.2,6.1
3843,11.7,77.3
3844,4.9,39.9
3845,3,23.9
3846,4.3,34.3
3847,4.2,30.5
3848,20.2,116.1
3849,11.2,76
3850,0.9,8.2
3851,2.7,21.7
3852,2.1,16.9
3853,13.3,86.5
3854,0.5,3.6
3855,0.6,5.4
3856,13.9,88.9
3857,9.5,66.3
3858,1,10.6
3859,1.2,9.4
3860,2.3,18.2
3861,7.2,51.8
3862,2.5,18.2
3863,5.7,43
3864,3.9,29.6
3865,1.3,12.4
3866,1.2,8.9
3867,1.4,10.3
3868,0.5,6
3869,18.8,111
3870,3.5,27.5
3871,9.3,64.1
3872,11.5,76.5
3873,1.4,8.4
3874,13.2,87.3
3875,0.7,6.9
3876,3.4,25.8
3877,4,30.4
3878,9.4,66.4
3879,15,93.1
3880,0.4,4.2
3881,5.5,41
3882,3.1,24.3
3883,5.3,40.4
3884,1.3,10.9
3885,9.6,65.9
3886,8.9,61.4
3887,22,124.2
3888,0.3,5.7
3889,3.7,30.6
3890,0.9,9.3
3891,3.4,25.2
3892,13.1,85.5
3893,2.6,22
3894,7.9,57.3
3895,1.7,15.8
3896,3.7,28.1
3897,18.2,108
3898,9,64.7
3899,16.8,101.6
3900,0,5.2
3901,4.7,34.8
3902,11.5,78
3903,11.5,76
3904,8,55.6
3905,3.8,30.6
3906,4,31.4
3907,2.4,16.6
3908,6,46.5
3909,13.6,85.5
3910,7.3,51.5
3911,7.8,56.1
3912,1.2,9.7
3913,3.1,23.2
3914,2.3,19.2
3915,8.2,61.4
3916,3.1,23.8
3917,2.8,21.4
3918,6.6,48.3
3919,1.3,9.3
3920,2.4,19.4
3921,1.2,8.9
3922,19.6,115.1
3923,4.6,33.5
3924,2.4,18.2
3925,4.8,36.4
3926,5.9,44.6
3927,3.6,26.2
3928,5.3,41.2
3929,3.8,30.1
3930,1.1,9.5
3931,4.7,37.1
3932,5.7,43.4
3933,8.1,58
3934,16.6,102
3935,3.8,30
3936,0.3,5.2
3937,1.9,14.3
3938,2.7,21.3
3939,1.8,13.8
3940,0.9,8.5
3941,11.6,78.2
3942,1.7,13.6
3943,2.1,16.1
3944,0.4,3.4
3945,9.7,67.7
3946,2.9,22
3947,4.9,37.1
3948,2,15.4
3949,3.3,24.4
3950,3.1,24.4
3951,1.8,13.9
3952,5.6,42.7
3953,1.1,8.2
3954,11.8,77.7
3955,3.1,26.9
3956,2.7,20.3
3957,0.8,7.8
3958,0.3,5.4
3959,8.5,60.6
3960,1.4,10.6
3961,16.3,101
3962,4.1,32.7
3963,4.4,33.6
3964,3.6,28.9
3965,2.4,16.9
3966,3.2,26.8
3967,1.6,12.9
3968,8.3,59.4
3969,3.9,29.7
3970,1.3,9
3971,4,29.6
3972,5.2,39.4
3973,8.7,62.6
3974,1.6,12
3975,10,69.2
3976,12.6,84.4
3977,3.7,27.4
3978,8.1,59.7
3979,0.7,4.8
3980,20.2,117.6
3981,7.8,57.4
3982,8.2,58.7
3983,6.2,47.7
3984,0.9,6.2
3985,3.7,28.1
3986,1.8,16.2
3987,0.8,7.4
3988,8.6,63.1
3989,1.2,10.1
3990,17.5,107.3
3991,6,46.5
3992,7.7,57.3
3993,2.8,23
3994,3.5,27.6
3995,4.7,35.5
3996,8.7,62.3
3997,1.2,10.5
3998,0.9,7.8
3999,0.5,7.9
4000,5.2,38.6
4001,3,26.6
4002,0.5,4.5
4003,6.8,49.7
4004,4.3,32.8
4005,8.6,58.8
4006,2.9,21.4
4007,8.1,58.4
4008,8.4,58.4
4009,2.2,17.9
4010,0.9,6.1
4011,2.1,17
4012,3.1,23.3
4013,9,63.6
4014,4.3,33.1
4015,8.1,60.5
4016,15.9,98.1
4017,2.5,18.8
4018,0.1,4.5
4019,1.2,8.1
4020,5.5,41.2
4021,14.3,91.6
4022,1.3,11.2
4023,0.9,7
4024,10.9,72.9
4025,2.9,24.6
4026,4.1,31.1
4027,11.9,80.6
4028,1.1,9
4029,8.7,63
4030,1.7,13.5
4031,2.8,21.3
4032,5.7,41.7
4033,3.9,30.7
4034,3.1,24
4035,1.9,16
4036,1.9,15.4
4037,1.4,11.2
4038,8.4,58.6
4039,6.2,45.8
4040,0.5,5.2
4041,13,85.4
4042,5.3,40.1
4043,5,37.6
4044,4.3,31.9
4045,2.3,19.1
4046,2.3,18.7
4047,5.2,39.8
4048,3.4,25.6
